Target,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
1.0,0.3703750242922075,0.5988375242925512,0.30022861989029,0.65438125310473,0.6153475278239947,0.5731964316682617,0.30578785290796057,0.42379979490169284,0.5146534943334597,0.3948398706354614,0.45747383005953096,0.367662686662684,0.49602942479806406,0.07603929365916678,0.7619414092342724,0.31066886288906376,0.5224400274091777,0.4009774032702728,0.5630115190022799,0.8185951339289707,0.6138610230373975,0.31000109670559434,0.4615541467237099,0.5017840724772342,0.48202722107976526,0.5843515545510185,0.3711636187837605,0.3173910735401605,0.43138423982183105,0.6811316646907404,0.3398354651190133,0.8572178191107396,0.5281064497581781
3.0,0.4912221539128817,0.6311375539877947,0.48141875724022254,0.6624279216131372,0.44495041026116877,0.6167026941217909,0.6377866127113684,0.5585465353531693,0.43365381737641123,0.5852559776752442,0.5323364146581665,0.33983040316465124,0.38581577098665415,0.7723522148573931,0.9072664128460997,0.4994064414476734,0.5557536096659512,0.5842631840366254,0.48816386051723276,0.7878994021219283,0.5355955051688994,0.631266612978472,0.6329538572913899,0.7220758594079025,0.3796231994649253,0.5289932160028017,0.4180555382525992,0.3141375549693533,0.4070018391109333,0.4046709598768329,0.6260066987312457,0.0838907591157296,0.6653453420678749
2.0,0.43949918618871014,0.4207964267100442,0.20072532565585502,0.23988020209759098,0.4826485376445858,0.7012418267013416,0.15809799957956006,0.7761538589211145,0.7369375039806789,0.47785836580140373,0.3823514551497268,0.36124103974162974,0.5485668312270386,0.051402071055279386,0.05104802168951118,0.45641253286406835,0.2109870761295123,0.35218663987067683,0.27668020373923086,0.3145621475575118,0.19382378126714828,0.2604555064145077,0.28799971668023583,0.5933248869465121,0.7596372830906118,0.7646211036247815,0.4273497835456908,0.3110428085803237,0.5875775347653717,0.5083533100037316,0.8053727688455741,0.09440481979540694,0.6534249188900422
0.0,0.5368316187186545,0.5190956363446838,0.5141416612201184,0.431677845934382,0.47021537472875163,0.5129651298915106,0.4796061220316243,0.4953201414342747,0.5620346041925341,0.4880353089840518,0.48792802708386507,0.607913773482094,0.5087464672848335,0.8157415950637389,0.22382759741862157,0.4621858885413971,0.4265899387423696,0.3983062874913387,0.552003818479884,0.6739081209267113,0.5680142022844171,0.4906721367571734,0.4808554209371492,0.45693369266465594,0.4518712801276021,0.45235898296025173,0.37387136076051003,0.49593815317501344,0.4981812070097444,0.4041346374009443,0.5857673473345091,0.3723211161346608,0.5398219210176494
2.0,0.5597739824946724,0.48844467225476623,0.4984604598495648,0.409134361971844,0.5706917678842421,0.4643530226021261,0.6284276013049812,0.47444447884897784,0.548093464560232,0.5201130491561622,0.45859650037095157,0.5280937241796385,0.480224804291965,0.6915419730835017,0.6091804785771773,0.5145528105568464,0.543017662132987,0.4788367642098732,0.360373935457363,0.5031881196024314,0.3813941843842255,0.5465033944098228,0.43749883712624005,0.5195041163589706,0.45299094261457973,0.5381184630768338,0.5469056437560704,0.4980688435979398,0.5072437901635853,0.522877811432803,0.5460021526924259,0.44223621929633006,0.5317943345897002
0.0,0.4511041511617742,0.5056306490833512,0.4672794437236747,0.3275835559264351,0.47359867340579664,0.46700023888880543,0.4141729300313713,0.5051039429520329,0.6185215557514393,0.4373774413214015,0.6178646845396337,0.6704624690360769,0.38778398410403614,0.27163490160385984,0.44959728617462646,0.35066527228976363,0.39258864835987656,0.4875776530558399,0.5970448004789102,0.6098758490486433,0.6293847603702079,0.4170883783364995,0.44788558881317797,0.6110934729332772,0.5908269319831485,0.4759053568431957,0.333557609756632,0.36647390316845846,0.5732432096695076,0.3075409896807386,0.5130781454457878,0.529716778773664,0.6273163107121472
3.0,0.4524942673113565,0.5301848920400324,0.430973323211055,0.42296026350475824,0.4815779175500193,0.4686203158195088,0.32052021179082996,0.38330028287117873,0.5090734201992919,0.5096613744907221,0.5049300900238483,0.4415920781448481,0.4555408744633829,0.6209927438306251,0.5950675683392259,0.5338884309928702,0.6282655998787172,0.4011465265374702,0.565295045483473,0.6063364102569315,0.47199082886547,0.5183005588293629,0.543984694110617,0.33740662356164725,0.5148575733231499,0.4930145567711243,0.5360158524421068,0.4029193227357309,0.3778060963495896,0.48709568891332433,0.5114012922069385,0.8025695449483419,0.5549949706544995
0.0,0.32418385463581906,0.7291712608784774,0.7183093017241282,0.5051060429419714,0.6644978278150245,0.5241611991079373,0.8512167372801009,0.6793240568027713,0.7591093888516671,0.7038064625540619,0.2630604795880078,0.38486266175902245,0.4504776031754467,0.9293856392734795,0.3162796033793626,0.30864236220797264,0.7130511466575111,0.41868521122780755,0.7604242569946036,0.2621547121741563,0.6224083345264048,0.4735333326972589,0.31387284933050374,0.6525144723848553,0.3498223534810797,0.27458164305868094,0.16309657292773203,0.28828601389371156,0.719308858277432,0.5580140262604473,0.7559992178879823,0.6607979088691183,0.5426708077992345
3.0,0.474337059330077,0.5780475159371167,0.4825723351468417,0.48941540182024196,0.4618458970428176,0.5279188564883519,0.2937865523254599,0.41269248618528287,0.5197279232019093,0.4193824765268406,0.5033622735536161,0.39479157124515407,0.47734434925677555,0.26585274311761814,0.5283015444944245,0.503542036336157,0.5095276587838385,0.4307327801402225,0.6374045969894143,0.29831165019254796,0.26581728061446513,0.5199205293970589,0.5350226760502638,0.5896719346143044,0.5037323810039095,0.5319920397917138,0.4165254794835248,0.47459208712053136,0.4366859156950237,0.5233620280227798,0.5697794908156665,0.8090163305442313,0.5671348024415317
3.0,0.530933921964149,0.5345021462138828,0.4883117119764,0.32700707924115463,0.4552083812011299,0.4792192485814649,0.48891819328988306,0.47518507401398136,0.5152730190396166,0.46280953605700226,0.4646100122430913,0.38419975958400066,0.5012392069308674,0.7732273678195071,0.8163176795236656,0.5525819219479321,0.5093093723247911,0.436674552174476,0.47145386762287406,0.5218242450642506,0.5173404052236658,0.547800289787119,0.5242718660241472,0.5143384380696215,0.5199528730491375,0.47845331718756,0.3866617635771931,0.4553115424563017,0.3766866614713638,0.4864115909537463,0.46513044897696393,0.4674230196232752,0.5531949579005813
3.0,0.5075888872581998,0.5401732333415293,0.48622192083690297,0.4167883645409737,0.45493254827983526,0.4818662127576415,0.5564043672121598,0.43410833065004933,0.5038837113161072,0.48647421415201636,0.4775534508290868,0.3885901246976466,0.49467830396435925,0.14234342870935063,0.7349361094534671,0.5408415613276493,0.5469236308087324,0.4477509084319829,0.4787420746643871,0.43726524980728915,0.4286465076929199,0.5413971565367133,0.5248667715877416,0.5892841608770547,0.5099367782664924,0.49175187841844015,0.4904141422770164,0.45004444940601257,0.4214139755531819,0.47945623656146014,0.5036303255834164,0.1695581838670346,0.5437657344299244
0.0,0.4527974429728629,0.5260920378799026,0.41527493909526647,0.23674150312747796,0.22260037175550645,0.5132757916809995,0.8009559147396522,0.41295282933872646,0.34959507122140715,0.23092350822911228,0.24090650253637869,0.3683092590974293,0.26841812278960303,0.2725233404338646,0.09316880905175447,0.2119792720509255,0.7327790991533677,0.25859902294021475,0.5512391257740936,0.7397402706860677,0.459671322141381,0.3017686294146082,0.3297648563369217,0.44682203948524546,0.5076488920134209,0.39799673545727005,0.6951614567608384,0.655174677738988,0.7766853180873747,0.19538563640759635,0.780477090129096,0.40016230499515004,0.729142002063566
1.0,0.6622906419879122,0.8937325968566628,0.7233124817606846,0.37349355577770355,0.5101844740135559,0.39474644933287334,0.3694880905871139,0.2877593193020375,0.4915832315650559,0.6502570575297062,0.31731837149093617,0.517048619206311,0.19235045893451602,0.16462245892244098,0.05795854632560966,0.8955652145082144,0.06492803517343695,0.2275856404943483,0.6046422392624351,0.10953020618425642,0.8590128836068247,0.6746687175430766,0.865159150443757,0.5056472253782744,0.3234573797032923,0.5500203762621615,0.8932815005685654,0.5080338776995764,0.2982598300789203,0.812618199608367,0.38191104027108835,0.011654140878557737,0.3030322957862129
3.0,0.504288595514871,0.5392812870189536,0.5104171122351152,0.4815426002200644,0.4595379542174526,0.4880986597905427,0.6725854029057061,0.48513119033669344,0.48824703700907723,0.5040295807478513,0.4873884823261595,0.394179663620437,0.48330570711815257,0.2611692515763339,0.30976336406125243,0.5479766231484532,0.4964457759616482,0.44065330218921195,0.5193393355153544,0.5436897563112898,0.5725272209315078,0.5290585277101031,0.5350525583862272,0.6169176044989992,0.5336035525365262,0.4829854630659478,0.38904223227002854,0.4377366802252154,0.38088075253135534,0.4833793568862459,0.4670528564676958,0.542517745194979,0.542969494528056
2.0,0.5865153361230573,0.39654471607736225,0.68405540179296,0.8113243362685945,0.5247821856358823,0.40992633161545305,0.3178449773820685,0.47957303898554654,0.38250659693319494,0.5517124760127002,0.43825169893011956,0.48878938165095515,0.5566684253122525,0.6925153160133859,0.8831245447317401,0.45464327145967903,0.6834152276494405,0.5554704765783727,0.37629969718374723,0.595828029785113,0.35042783426019586,0.6341482567591681,0.3729582192010004,0.31819962786812145,0.3741135698995726,0.5128364022004195,0.6200832019313093,0.5025518579654361,0.508491811891957,0.39741365450658717,0.4915364176905578,0.12181216237624429,0.4521855825845572
2.0,0.8391207558449506,0.3006223251638676,0.7752056361892773,0.7770216123254485,0.28733696127091646,0.5629648451827273,0.14663582284257437,0.6726377991747697,0.6120951660280052,0.7350487780831497,0.4721130471145431,0.8047977897974423,0.17110894912693492,0.2972029556055386,0.7041912906232749,0.43620854274052456,0.23700695895512633,0.21250096586153078,0.7312080650590957,0.4815349098625836,0.8377572534076093,0.6770033162340304,0.4244317561378979,0.387285185792512,0.5019747037794839,0.777525177079031,0.697249034363739,0.14413975148329286,0.6502670849570574,0.8003215061980986,0.6639775796538636,0.1888003883712702,0.4949053279268885
1.0,0.47349380063971697,0.4963759629440194,0.5656010763545684,0.7136703501110027,0.5325902215308751,0.4612829724941376,0.5340886902493782,0.5254931223719949,0.4391877731363656,0.4703633076008066,0.5377339656137223,0.4778076634862782,0.528715009269774,0.23823538061569738,0.5179219766454607,0.47459865817031616,0.47863306769129954,0.45256538685431347,0.5300100220800006,0.43394558931392335,0.6981344205741423,0.47641366052862905,0.4887184481275286,0.41640201499309687,0.4497165966183969,0.5562444216068053,0.6073127148471381,0.42339371340873755,0.5031449887946992,0.5479680182610874,0.41908587742123843,0.7619035019908051,0.510302980222067
2.0,0.5315856297148104,0.4732942369192957,0.5399346258043112,0.599487065822862,0.5430686521027378,0.6133453361484499,0.6019374773277808,0.44291431769237416,0.4902970775504237,0.6483882460282554,0.4090319139463027,0.3952807590284353,0.3082648488296067,0.8542300851613791,0.8700305206873846,0.32296782020165965,0.40932508221531694,0.356000102178766,0.23865987330179322,0.8051861039843624,0.16378678098025426,0.7197352699227253,0.32470696637405877,0.7612990678401741,0.5061701363775586,0.4772588719204319,0.38914483630122776,0.6077130773652863,0.4215857874274746,0.5752603295781705,0.5286447915065502,0.48645990979293474,0.6602362031365475
0.0,0.5441407692723881,0.587003928514005,0.5818314995711529,0.19834953251142237,0.5166663030570662,0.45383835984407267,0.7860527930789384,0.34103382645833713,0.4895749867230676,0.36537771464158586,0.4899056809156215,0.6454886451949926,0.4610826739905448,0.17783628954677588,0.35547978421527116,0.5809288719958382,0.3053751966987874,0.35344165914776543,0.34590150708785206,0.6594881919434018,0.4306933643648732,0.44443196941774277,0.5123308004114068,0.40094379276206654,0.5445587773150835,0.5293273489837054,0.3084029175023996,0.6315663180469846,0.4005666576983875,0.3769829603397687,0.4650575789281978,0.37197524101088175,0.533229917151686
3.0,0.5165301636140209,0.684137566090144,0.7379595892748329,0.2669336697312781,0.5453900887428488,0.3013005080135306,0.4614985829619193,0.3682864997298021,0.39789710017548313,0.480808544537535,0.6137469717199817,0.21616636727740052,0.6955717567259243,0.723059336070657,0.20842048792557022,0.7667101256551746,0.5119186835921247,0.7372966517044908,0.3100283588676119,0.5169679795058619,0.31632414432743816,0.4218735780792334,0.5549822409394759,0.8360222555643598,0.6786176921383709,0.6024281871632103,0.5306212122234967,0.7061516421374925,0.45137005091910753,0.6784035346563766,0.6862315056811299,0.23391972960758395,0.6540479375263138
2.0,0.39415883290785647,0.4492409004371996,0.40580609416325164,0.5108581277166417,0.6071991433532168,0.3900591169781356,0.5102578677782957,0.6451780975279289,0.4632835778680764,0.5599991252701797,0.49108616653750176,0.38608986715099414,0.4736317577879936,0.6897395095587427,0.11210267096720691,0.6125467686755615,0.5092796154025736,0.37147056518249105,0.31815251613020035,0.7956545583936119,0.5392472577769687,0.44236523418510737,0.41440180392640547,0.47214978262768537,0.3310279552054596,0.5118101554842271,0.4831375461716942,0.4326720428747159,0.5374630896767253,0.570250927367023,0.4500757442410559,0.6027720965785246,0.5530505943438628
1.0,0.5210399825757953,0.50629648635366,0.523626945186256,0.5196176814179319,0.541233866648462,0.4699527647178426,0.35204841249038205,0.4646652731230125,0.46290332122840483,0.5000604524785791,0.5121768077694162,0.4792465405071585,0.5062690132487796,0.3206734991457012,0.35832037531000155,0.48692669932912536,0.5165764074340606,0.4496349319911868,0.536262068067928,0.5167951579490151,0.5823172850986859,0.457526707315473,0.47749564346566825,0.5254422512827597,0.446359220400096,0.541299998109851,0.5880336810939564,0.4285311235931349,0.45965916046482375,0.5359619464413192,0.44622462709871247,0.6869421330185526,0.5168732869874318
1.0,0.3265737779081038,0.7657361209028151,0.7018764241235409,0.5573913197194095,0.6895889128423863,0.42392669770000085,0.015880122147068167,0.04037892881608518,0.5083041632086497,0.11327173796307986,0.08696010218549144,0.9260657382128846,0.828375410579291,0.154316991979211,0.00621244323984317,0.9091721382306859,0.2911176145447296,0.2086370122741794,0.6834047741367005,0.12074024360189128,0.2727185356948951,0.9314917353776048,0.6242477499402456,0.5197407878915656,0.4018376541321507,0.7526085864937292,0.156607350504284,0.9245949982802711,0.8329234293646507,0.6102286746592962,0.07234186581003751,0.698529902279508,0.8757846179997898
2.0,0.5615703519638804,0.4797348583853486,0.45064377898634395,0.6375121648018995,0.5891636282465207,0.44104444850359303,0.6446587470727502,0.4104295578454887,0.5921566179119557,0.5215063766757094,0.4646537049828326,0.5050122198292606,0.5093173247792983,0.2987975477185973,0.7344255711475229,0.5626694163303295,0.5690453611711683,0.4813885007048231,0.3196473612236253,0.5250010640006962,0.45161765316088637,0.5210809231418,0.44162686757488134,0.43855537254124266,0.4229668401082248,0.5311197619525967,0.4088679909687653,0.5014436292576276,0.45394870143091237,0.5502925579417196,0.5703070468160144,0.5412176186814602,0.5470286154890289
2.0,0.6526086259808836,0.4415935200008713,0.5353711386558131,0.800733706604268,0.6109198700666606,0.48493434622538356,0.26639155348412996,0.5089807279986739,0.44878306832826853,0.4502615477342912,0.5343950076781582,0.5036999477418921,0.4881856836770475,0.30533052527187193,0.8458582878142537,0.5513122716504943,0.4572830656508837,0.5176801458917504,0.31355194776368467,0.47362732437226424,0.3349835077011534,0.5632545352725097,0.40610823983756955,0.44593187971420534,0.43557297260993594,0.5431061638943148,0.41683071003880456,0.52434124575048,0.42606660942474595,0.5421183333795299,0.472626470554681,0.311945661245057,0.5546736322177994
1.0,0.5545120801894435,0.49424053309712573,0.5365048973943315,0.33658898207281956,0.540221302085368,0.48078988141566353,0.31041920169289744,0.4666154191017606,0.5066940742782207,0.45463291028736935,0.4799417405189827,0.4841173544413361,0.5076945916547722,0.7555809521944135,0.7972924098725142,0.46570906088569297,0.4981353525757882,0.4574523169903393,0.5557826280085238,0.6736647592842825,0.5930044703924872,0.46144726157831256,0.4636080847046571,0.6481297715792643,0.42268854173970094,0.5453580939300318,0.6375401497813106,0.44829425636685616,0.45721698377740544,0.5197706244095031,0.4368120964674757,0.6420629822583976,0.5250496415454499
1.0,0.7827643073612477,0.7146676739057832,0.7122334114424538,0.8592700449379147,0.39326590236216197,0.41530908414287754,0.39103398475800105,0.5337011318029611,0.5935080242206844,0.3581466732066439,0.20578648081900128,0.4320659592884244,0.3902237093709792,0.928987692761531,0.8629678488795315,0.7244997522759198,0.6138394072643195,0.3897544188327658,0.5496393648938529,0.7602726478853833,0.16530021059915687,0.6651131758465633,0.24017732655700308,0.7592485085257312,0.6764146960481023,0.2645830909423141,0.6044020049104896,0.4800648670148432,0.2714725369853901,0.3063942758258868,0.6536218480043653,0.5618599526499112,0.7748888540320692
3.0,0.5176092227709974,0.5370006327184803,0.5073035347758664,0.6228480832352337,0.4616541094578235,0.48065613613793823,0.5556603048661939,0.43301085670452044,0.4895631445290894,0.47901713467996876,0.48228187436329656,0.3780207740760468,0.49426181890804766,0.1152575478793249,0.4915656205962154,0.5335044942131688,0.5183444762757142,0.4361143358896858,0.5050977690240983,0.4094470783872609,0.37751068437556795,0.5460352042431663,0.5328215592073732,0.5810746340695976,0.5235139709477794,0.4894954371397746,0.4487151482952845,0.4412217218439094,0.39401436695284264,0.492842281218395,0.49095046762418854,0.4299051910091347,0.5516864595845425
3.0,0.5231001559549842,0.5286765908059228,0.5100125920491908,0.6208372104077907,0.47093460034268214,0.49308381741662155,0.3660638859340742,0.4737343170094403,0.4904714915123815,0.4896567172915932,0.505931545592496,0.40255424371614335,0.5109303036330588,0.37509687405930026,0.7902440052740002,0.5269988236837354,0.5167628032304405,0.4211277091821422,0.5503642460237311,0.46290899942335867,0.568043675562248,0.5451998316636733,0.5353461367263045,0.4485903750892586,0.5350206256788707,0.48532724877691497,0.45596136589387265,0.44316722401094244,0.37522418890347714,0.47875457375509695,0.47605041900697526,0.8449971687640314,0.5374588085999286
0.0,0.40598556052060514,0.25105831746545876,0.3885550688845829,0.3456833739789391,0.7381252405847895,0.6994742915646908,0.39830288519848955,0.1763670709847082,0.729620155794921,0.598361749044661,0.2813692414169077,0.8405890330914909,0.26768127983846807,0.854330310455018,0.30497893803085474,0.44620441826057206,0.6922418989046134,0.562510848703094,0.8199360015667372,0.6173632497282115,0.15720664604921206,0.7255872896329357,0.6389508234205732,0.6767024229321139,0.20112878126253994,0.4222397572924802,0.21646213469598014,0.69530352685293,0.631619438842205,0.684340752252583,0.828058925796918,0.760796731377454,0.7931981348768521
3.0,0.5336971763360938,0.45277323169418043,0.3730636982680157,0.4031236814937491,0.5152850193117923,0.5461658243131026,0.7915358561803052,0.33197682421459945,0.3962508577749589,0.5765607072731451,0.4499126427447245,0.42099884776824287,0.5841131735505193,0.40456815889117936,0.6490966246300052,0.4998470420179947,0.6099105681675296,0.46435579732888954,0.4245302101114336,0.3518465019148354,0.33422306881310826,0.5485516965738352,0.5506884716882396,0.7590396655897331,0.5607722824885353,0.5334682391271249,0.3170499764987865,0.4285961388188857,0.3955104582768195,0.5186332638652142,0.4500940283824039,0.3338059608078268,0.520642117990872
1.0,0.7349197273846261,0.5594803000442359,0.17518996864201875,0.11946287985084078,0.42333876696126116,0.6738639011761541,0.671130473045413,0.6537200750012763,0.6882997110020627,0.3381075960597187,0.5406888665124021,0.5230115256058598,0.6748809500892327,0.947616448410981,0.2870727381459135,0.7175343141562266,0.631897124066686,0.5416041800207968,0.7284287963775969,0.8923771959898799,0.08904799957341009,0.2440974801409339,0.6644256966171979,0.1291275577599844,0.5005779379333912,0.3222438600998469,0.3114686909388298,0.6295476392605595,0.13304246076420123,0.7702553746524452,0.44252248977181274,0.5012637498259378,0.5322851870699571
0.0,0.6213289747582909,0.3954297617284817,0.18924331318111312,0.3348930073949652,0.2571475665380811,0.5409407080240499,0.3324235200398728,0.8576327688791664,0.8603327445788616,0.5852740959018278,0.5878656472928311,0.883496346743457,0.7814951436114018,0.7589226241782682,0.3195470735920455,0.39001391982196165,0.24210736846720754,0.46109297984161357,0.8994077963121729,0.8780131836343658,0.15463369302280416,0.1590907099238565,0.7696495633943716,0.533697064243239,0.26546633062759245,0.607596687646414,0.6093264003219315,0.22194292983557593,0.31635033006864255,0.1577109986601107,0.2988294153478932,0.1464353631563033,0.3005635979308365
2.0,0.6326178719962888,0.27140255138164,0.25680033447542766,0.19942008078710952,0.4501367989856638,0.38476609932460865,0.2909703597930094,0.6497170372287056,0.7994033334823262,0.5282884421891947,0.723458298044347,0.45620957702347165,0.28363800362719094,0.41177931664285744,0.3098220335953798,0.4963583435863339,0.6016193473560837,0.4698161693833313,0.7455881642590205,0.816952240377815,0.6584021454925093,0.5151682631385427,0.29929391834431024,0.4208303729240411,0.6026341718862952,0.4194678123594341,0.20275421857776807,0.7211615666608212,0.6286788436226406,0.5699675320261524,0.6857506572261919,0.811904062436626,0.5124737933401419
2.0,0.5797772917056698,0.49551437202759296,0.49529313482631326,0.5533898030075365,0.5737451357866329,0.46503760158619184,0.6901290297432492,0.46929676323359504,0.5626818379915958,0.5267091019567074,0.4555776584999083,0.5356841351689686,0.48035300895432986,0.642382739602716,0.3728375634607266,0.48719388218609416,0.524623258665836,0.4914338795201849,0.3472534491600195,0.5887027000284912,0.46009458466418934,0.5592588587327619,0.43945665799363237,0.4914807385961566,0.4541908083522658,0.5272361295322772,0.5203829550555795,0.5107770325433182,0.4937244554485034,0.5146501547814979,0.5134646358623632,0.8160139870205709,0.5325292524038154
2.0,0.65464769824458,0.48849829212432805,0.5838946458747127,0.4333131507849352,0.537457227798813,0.457732824105435,0.600718077300443,0.4518400486397523,0.6229184968645535,0.6216830135253318,0.3673754660240169,0.4680161889384267,0.4077566951340148,0.08920531593422783,0.2740368470229054,0.4867271255270595,0.614382107441671,0.4324122378822901,0.4217689156217631,0.7588971060994896,0.5847960688372208,0.5914640627814347,0.45806034714182925,0.7581637165277355,0.4880816470312998,0.4727510702365087,0.3516801615488478,0.4808077786678454,0.5392723023051056,0.5619608955920982,0.5124894848145984,0.6740926868124696,0.5648529090328713
