Target,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
0.0,0.4137885770759533,0.7129298467227615,0.6648490233927211,0.7043208460744895,0.7076143268122635,0.2745938284792499,0.5628983154023836,0.5229446787952432,0.7573705782766003,0.4500037340399443,0.3798899172407854,0.3449989221791742,0.2640126677834351,0.9168495812878555,0.6573503456004013,0.6341000849707914,0.34442242006554535,0.5263857132098544,0.21176532572809822,0.49327984948110976,0.8909641612512273,0.6435233917608966,0.4732418979514511,0.877162839385667,0.3805458519852953
2.0,0.7539742469511147,0.690182694575357,0.6839887368507641,0.6126015156370255,0.7062336787791503,0.3771721157589535,0.7890113770432738,0.5480887611718296,0.23863595776195864,0.4048237000803263,0.28520996370932716,0.7668607937198343,0.4758347998369818,0.49808703713332264,0.6261942656298319,0.4306664014925411,0.25263847387772864,0.6349803043917222,0.27830816400443126,0.5071622481161856,0.28013728698789253,0.28329175426665576,0.6144542331046305,0.8897326782009826,0.7408937828329033
1.0,0.7863764246419375,0.6443353275548666,0.37841510114596394,0.12238541330920535,0.4430602353184443,0.31678793936256244,0.16348850037097135,0.15697031042708096,0.6418746610603241,0.1657028022940055,0.6677772584791529,0.25078450282088754,0.21228266099880444,0.09664945356252005,0.660737320099815,0.2890209816210364,0.4342474196040485,0.5374937598734263,0.7754231457145486,0.7045978653628612,0.30073753507732587,0.27326288636706,0.22897194027218,0.32791538233155015,0.3365132479701997
1.0,0.5085053419706962,0.4318944792066916,0.5017940203635056,0.3678825167720572,0.4085516635925207,0.5255766564668343,0.6058506434934516,0.42722670830383425,0.4823211394231074,0.44775207682727647,0.440569449032652,0.4265035853811992,0.5090718589247892,0.5862015558958222,0.3165131025780881,0.4476936569650346,0.36620373107440063,0.4663497163864908,0.4474429695564572,0.7490453714500532,0.2912413464090571,0.6262320478517337,0.5034834940463591,0.5588619403881897,0.4695056407551862
1.0,0.6237358283237979,0.24548891398210282,0.5587986880113487,0.46658507143939915,0.5190772564556847,0.5048993029879714,0.23756469991045873,0.3699275320773979,0.38293654575746955,0.6318673797331942,0.390372767155489,0.4333867175015531,0.3996948762691185,0.43144224983896745,0.7645145534619989,0.3936722141849134,0.545843928669597,0.48634571792873615,0.7382590181537613,0.5992504353658985,0.6309216329221665,0.639513289754738,0.6318047018139774,0.587732000078173,0.45812368181025603
0.0,0.3431893884260639,0.6350376262990155,0.7345460387300649,0.47282790795661034,0.5277573378894606,0.6262070359185343,0.4538884889743681,0.7462264240342346,0.539048712012791,0.7067854063131213,0.693755682786887,0.7099064047089005,0.34128201655869805,0.6278700763200332,0.4014411775183612,0.27916494328025954,0.4452134921185663,0.35953765702482915,0.7241286861130032,0.13618060217559583,0.865111103261113,0.41496247935747027,0.4726383964935602,0.11663956631174453,0.34846600965211233
2.0,0.4907516453353121,0.5524879802542821,0.4052905090913111,0.830069554928217,0.6431034862259553,0.5429520504866314,0.3701312495626751,0.3397172075012445,0.48436232489895265,0.3514945048906973,0.3875288793603927,0.5594763449834119,0.36922972528857156,0.26843920520565784,0.256705682541905,0.5199092149667044,0.33671627336116233,0.3798228601547025,0.31372595907561956,0.5984592635120611,0.8085291217449541,0.509775076090468,0.39324273960274925,0.3066115331192316,0.5665238648147007
1.0,0.5081664723582252,0.7589337665065213,0.20274007008980063,0.7438090773295497,0.37104385960884056,0.33271450905624694,0.6385961820085777,0.3164370772918685,0.6105123823225581,0.5333124528126766,0.43407938136477553,0.5179100374339277,0.373272418514519,0.7027077642851675,0.41343578529252084,0.4034290426593781,0.7362266130109841,0.7470512040836045,0.17336783293135158,0.27991081636997467,0.371893819086614,0.6985312678903665,0.7703840536165907,0.9023781678618591,0.7473205512835076
1.0,0.4288139263054996,0.564540128719284,0.4066291822610933,0.2016555398425022,0.5664590790782312,0.4486886772866205,0.6347053139310631,0.32767797119292347,0.5824983222577261,0.5961338416864594,0.3708688272400137,0.39762323826991114,0.4339622045175648,0.7397933709196663,0.25603770928003966,0.3521201122092479,0.42628710373405154,0.4406556172829619,0.6456366575839204,0.33368189381562796,0.524960601440722,0.6904616104169494,0.5217456873825064,0.7456351478685908,0.6281962345781793
1.0,0.5665338545340345,0.47030790939995737,0.5747717693933038,0.7954036372674922,0.4987208717092372,0.40944865219015564,0.37561225888692096,0.37187420333634286,0.3979101023460243,0.4216398342331827,0.48249246353859865,0.3966447563476751,0.534407950417424,0.9313335835866579,0.5272880619797057,0.3921634186009144,0.4474918813528302,0.5889034444884013,0.45667911219369284,0.5443660113011842,0.37207255912312104,0.5256853976691075,0.47996540766920925,0.3755377920784927,0.5121138879508712
2.0,0.5166928385753149,0.4701250928749742,0.5019752164874768,0.6795651951907739,0.521549222681991,0.5152083704684058,0.6838819763597519,0.38159994034196915,0.4187814220029949,0.41978043421049105,0.38395033827425584,0.5014321114847053,0.5173742356503133,0.666722920009992,0.5942273706586517,0.5941513529012556,0.40054394577866015,0.47415014642072845,0.49097579916383965,0.6603825143664397,0.5542274013222126,0.4199735399113464,0.35239422375280605,0.6261135174845022,0.3947209272408109
2.0,0.4286926608958218,0.5034498073609713,0.7981725169591151,0.12839866058290925,0.4686127139467605,0.17076779151649896,0.34947226745149745,0.5952591524269671,0.34425910764983864,0.2818475976849719,0.22899651005967198,0.5635830752638408,0.6292008481985661,0.6692239355531036,0.9255541358432581,0.14182002286060355,0.6227891182445406,0.5647658874553425,0.5604572714181499,0.9009007511772316,0.0732776256181693,0.5952669729088959,0.6689976993627086,0.5199698264543173,0.3748417699663377
0.0,0.752061072486722,0.1537466920972327,0.45159346376345033,0.5172525577969006,0.6598871500196185,0.1433598897629309,0.2376908015092369,0.40853182497729307,0.6125157779592609,0.8451115576421212,0.6105621292692922,0.18605593863770853,0.9167802521062409,0.8697695933298587,0.5043891018968736,0.8691659636780898,0.5369797435041881,0.8537617422671436,0.8033054053696763,0.9503893620543292,0.9032702004381488,0.08928218243896463,0.22910534483945902,0.39263271572403535,0.9040869909791668
1.0,0.5062976155730574,0.4373079677830932,0.563654719112929,0.4827393120380014,0.5551602011145041,0.44591700359142067,0.5780082092994044,0.49085527348844704,0.4223834745642143,0.5279320458078581,0.4262141030934032,0.40001466167517896,0.4412585507940795,0.09543193747758892,0.814832690962925,0.4613395507862047,0.5995421350166005,0.5134045901624767,0.5380852597108972,0.39701483266602405,0.7653049878458567,0.49706165670388613,0.4717814970238912,0.4211569247029558,0.58153381316454
2.0,0.3690578462384526,0.4213159658486091,0.6041029263629506,0.14534542059009561,0.5807890219188431,0.47073720715507344,0.30189084052850057,0.34120409507071325,0.4763415258489634,0.4134254212611679,0.4528005837555776,0.44821756283387826,0.6621884847164006,0.1451704397476761,0.13414034602399397,0.407928919154909,0.5619149134595149,0.5331227720575472,0.42575707865081003,0.8861249130855309,0.38718388460313424,0.5527006007795604,0.5146936285841884,0.7598498674799096,0.7311372924047188
0.0,0.8106166520677552,0.7186076500704686,0.6621942990747336,0.34548087918418824,0.2254259557377102,0.1452247428160364,0.25270685888147076,0.4299590821176314,0.5113970668051214,0.7349792539840992,0.8831075577503505,0.19375262763637646,0.1703422532077074,0.5898676070030455,0.7358555607068189,0.7843654502995364,0.8845747921584468,0.8681546856237378,0.41713143181124607,0.3870417409664155,0.1658613169509203,0.627422562356219,0.6295393288746863,0.8404210010468631,0.17030439800198266
0.0,0.47654675236346666,0.5463591734116662,0.4274958570335167,0.2955334766056019,0.5443607905254487,0.408924223108619,0.476774576285849,0.3835192681966225,0.5342892511106704,0.6616295069071751,0.4871335628657972,0.6169082811310886,0.43951475691462505,0.28969406597370434,0.43650479884850735,0.43503562597444323,0.5460731419423196,0.4090383790021341,0.5753336391413415,0.6045733495243791,0.4325134015177619,0.44899014075143734,0.5394538406554423,0.2509187075424307,0.5879587907917478
1.0,0.5931758729156615,0.6024423009502006,0.5276633872486505,0.1562666551463259,0.43261385545529235,0.440324435867403,0.3472655133788952,0.2048705448370255,0.6094050364215614,0.27722324069274723,0.5411430179413298,0.5973827726944899,0.5598759340884063,0.9494921824521854,0.12933473251500768,0.6917181552844633,0.145919319826383,0.4980615580203232,0.4303404817315817,0.5376666973918689,0.3857053386584353,0.35974164372285905,0.28737161148640955,0.5124207555954173,0.6947915456926671
2.0,0.4470337531152436,0.40500094324038494,0.32840868035794757,0.15663970004571973,0.41157742475050607,0.3135197196710277,0.30313422433110526,0.24205073087269566,0.28297872568544713,0.6321727696987669,0.32287752765083017,0.557245398888196,0.6049603916886624,0.45913804944832504,0.1924446987055133,0.35974896015941144,0.48390140924755304,0.47950716614824535,0.3905970709777339,0.7193893962433727,0.6927940987882999,0.6121268709336767,0.3067415543071389,0.8169919197630173,0.45755053666228673
2.0,0.753771922510406,0.5974664742612995,0.8316585433492076,0.7332859490381511,0.4366598357461203,0.4753024298315135,0.3790590777015998,0.39560306911799925,0.33959043204255346,0.49668556307429085,0.6010183163515194,0.3778780406869353,0.500331155098067,0.12388517294167901,0.1774787952862602,0.2063733136494143,0.8636737965236179,0.16588471553485612,0.25454344762397885,0.5994062137770556,0.13654535294542264,0.6968423479014323,0.6054471943915128,0.9187005039810614,0.5080276757589403
0.0,0.40595418253005955,0.516955158019444,0.6807175834210752,0.524897649775841,0.39929590031600004,0.5960560151971409,0.39303551107722107,0.2246609970006818,0.4111393024953775,0.4824392708103348,0.6384421242649466,0.5374843764833035,0.4756952910620299,0.3435675206614277,0.8404079340975894,0.6687004746750607,0.788170827995562,0.4201626723496041,0.7548875994656775,0.7455244685813293,0.6293244590526764,0.3900536427164967,0.4436782590401859,0.24224272641429503,0.6724179781386996
2.0,0.5513001955353094,0.5055332967475112,0.5421550601432047,0.6961537523365691,0.5764002343181537,0.44823542253139337,0.4298659931545915,0.4601291943514752,0.49644630272273377,0.35008927400293505,0.4737006655189238,0.5295279026091559,0.44498682086950514,0.43675499899225945,0.20126222630727364,0.5764469355981588,0.4282903126970028,0.4665607401838574,0.3677079754951005,0.709083961851815,0.7039506858403477,0.44049624728497017,0.4091109198830478,0.4214469785030609,0.4859333848750293
0.0,0.06179020170923197,0.6304120287569931,0.4131867080963943,0.37908523445618375,0.7904795078691189,0.6943659010401492,0.9478570110241304,0.35831131874571004,0.878450388111027,0.7604535657180905,0.36560744961102853,0.6197051099011204,0.3006499195702887,0.8734407613849553,0.11537244899118414,0.22400050115526773,0.19214611067124496,0.40621558653725015,0.735834213840742,0.5270518708566059,0.48732695552526656,0.026444448471855866,0.43075672143370286,0.07063660350308916,0.22612955441741622
2.0,0.6745245796238664,0.4324668779716293,0.6560926553581203,0.7417038870725543,0.44256466043849624,0.5234351378232018,0.20611944259816317,0.5737814658603302,0.5241052053753696,0.550042459721303,0.47878800811452243,0.6940941963354663,0.419866175845388,0.30357341639681557,0.6713666127373223,0.4997164250321111,0.388754760801042,0.38015644715931207,0.6347290013562643,0.5075792213765824,0.7685877527119356,0.4863579807844615,0.4400154775445519,0.42950724378958494,0.4874790062316141
0.0,0.6108530178571445,0.5828544049575872,0.3268852640964805,0.6413050451408501,0.5842958887545465,0.5248012196652833,0.23313287178005607,0.48679164502055666,0.3853574739301511,0.5030026704580979,0.6433193759434216,0.7150293580964497,0.4152099633535528,0.3468511534485563,0.5727001511180946,0.6423981990445278,0.33120771494623835,0.3743805261716687,0.689873425889128,0.5003794387110979,0.7687583049041318,0.4157666694961117,0.5407381078447883,0.3597073069256423,0.4434645875953764
0.0,0.45855340412483325,0.5309802336950673,0.46097516475650063,0.7859433204894898,0.486233070392797,0.5070874276845704,0.3439090354192075,0.506610326809487,0.653015449135664,0.7065105454827794,0.4508752603588791,0.6609064803340889,0.5047385589049956,0.17572453249696027,0.7912958156723673,0.4187250013078791,0.5218140956558828,0.418752164951234,0.5933469906791289,0.6184057492176399,0.4697350027056099,0.5191310055015732,0.6189959890869083,0.3931399218450668,0.5022036681883713
0.0,0.7245461503605537,0.39708982537398246,0.2700759837968765,0.0839211334996828,0.7679951772233753,0.7784638616612044,0.1428297252818152,0.3498725079264957,0.24698903211424378,0.20900329070579224,0.8073714551621238,0.16489715905286115,0.8380874770334364,0.10155091263492784,0.8438626026461991,0.5520748149524223,0.382853523433218,0.36079607892045945,0.714972506482056,0.33378656228396303,0.6415505075605986,0.4870134489871441,0.5138294792907819,0.8606010132549873,0.5412388537618736
1.0,0.5437333174313946,0.3945917055717355,0.4313086510285454,0.6531149874832829,0.48612089156867927,0.5718803873949783,0.22198631884941236,0.4364496245125355,0.39570502357385373,0.3510042496773763,0.4905696058690228,0.3411740984643511,0.4538272143334362,0.35619173888322825,0.7096291812272457,0.33740342610667673,0.3155750656766017,0.4078265414185636,0.6599516787534611,0.4642931785962301,0.42142593845789855,0.6682372966322189,0.3829954322212111,0.5574949768437325,0.5575009803871044
1.0,0.38270775085387976,0.5531545064047894,0.3884416806120036,0.326564127147511,0.39119202594409314,0.4332749227748864,0.5035133579255985,0.48087872249700475,0.6671621851738997,0.6291210855977515,0.4203390327140888,0.46954046967343205,0.3761001706843091,0.4573256576585515,0.3234860222124829,0.3105656192781596,0.4376784123480484,0.560137215311411,0.3370059622439895,0.7653932782458893,0.6436875061976796,0.5400671567234046,0.642993482131119,0.5179316926024142,0.6215063801506319
1.0,0.25396702299787743,0.5244100538042833,0.32866916864825413,0.3149014230084055,0.5648434928497263,0.8236683233149605,0.7898754162007408,0.690517638924743,0.5431436441388096,0.8483612522655104,0.4843458595800324,0.7936263162776759,0.7589504181974877,0.21698996193798345,0.7612858738181986,0.09007412045042769,0.33243729836682195,0.28160606808353006,0.5056136412423886,0.7204409271799969,0.12381801161714436,0.5185827788862739,0.8374110229275022,0.24332516027395584,0.652854016524754
1.0,0.545796662882325,0.3754638619776852,0.4828238035802775,0.6470813169735706,0.35717152817563064,0.5807607233414426,0.4988884847196882,0.29444363384252004,0.4141428893497296,0.6476078936789237,0.5042038981323729,0.33556740976924543,0.41062530569889677,0.4597439174248029,0.0803819956622063,0.4307488357666835,0.4408694655505373,0.42978800462820294,0.5550135327110012,0.6892690264671892,0.3088100289353542,0.5754098813835243,0.5315859655111445,0.8193699208561898,0.5865427520273842
2.0,0.7820931664639027,0.4824026878276005,0.26099151681324917,0.9598286769692319,0.24989499759352357,0.4660942272862432,0.09316106314394496,0.8586102585938455,0.8518295067723055,0.6669852322306347,0.38331517333882514,0.32747492812361306,0.3088324503475067,0.13088289328197447,0.5195140347693981,0.21886618148840692,0.3646003672210289,0.5826867172851437,0.7017692158049589,0.0632722681437003,0.43414074395377794,0.593599086954567,0.739672183203678,0.48318270339097813,0.8573858509437945
0.0,0.3046746014681778,0.1262437236224653,0.4818117774478834,0.26989834127657386,0.7586732675048153,0.29284461837244224,0.3171158465730565,0.7459745078256994,0.6790093361843893,0.5593769336054908,0.6645080388233655,0.45077110155830113,0.09933843192190324,0.016644339322548767,0.5061290866832856,0.14754795729997153,0.09578180547628873,0.8510048828009535,0.8102874053476462,0.17948490326536098,0.026604295729483286,0.8339085142974937,0.3336727815662455,0.20360368236128776,0.664683174773278
1.0,0.2509162465907035,0.35469277348119754,0.819985097268008,0.6165136644099042,0.5071310051751674,0.4400519378951294,0.7378016593310919,0.2506653686879291,0.7904696122266182,0.7481006741822045,0.568705750287876,0.2080069729307463,0.6018093418249757,0.9053370525138489,0.5200965787689356,0.38460064269590716,0.19970559072001684,0.6423625661725155,0.7685688258182806,0.16296059452359463,0.7264131497885069,0.23484859895333013,0.7482941234392159,0.5986444493597902,0.5386052816106185
1.0,0.45925701414304276,0.5809516124141821,0.4128365685160369,0.7099031652694056,0.5139247385753327,0.48596485151413116,0.505477006942763,0.2860722376184894,0.38418945096748647,0.5209428835926317,0.4028521404021132,0.305521366034447,0.4104331202655825,0.19198730259483815,0.4371334346942333,0.3934789533456528,0.4394295487286442,0.49188534373306947,0.6372867999670127,0.6954994401689851,0.5120396734749043,0.6387394766398419,0.5568094223992505,0.30634422363769875,0.5968583095617536
2.0,0.6973762188661009,0.5998346660739379,0.5824950979024786,0.22501968780691992,0.5607956097120641,0.30531396191548615,0.2599632594361847,0.6968580852238,0.44850379283173697,0.5187680742468744,0.402218762463708,0.6722618005861988,0.5559526089602707,0.34016953887353024,0.7461578471243787,0.3393296569667858,0.4573084611017677,0.41573319379826884,0.5979509958939601,0.23284702908505286,0.42450555959022407,0.3941654738782531,0.48541384114025193,0.41404275774500277,0.5523628087372701
2.0,0.24209449876766723,0.5635772992545153,0.3651999867414944,0.2991614572872878,0.6716860683506265,0.6601221548186844,0.3382151933143113,0.7049942132693888,0.3020565045467032,0.53796332937336,0.6059006373778644,0.35351350324737135,0.4737803988769079,0.8759091932918093,0.13359926111049308,0.23026134332017364,0.5821382582822168,0.4455438000428902,0.6883383653605646,0.8372906008910076,0.3446907855723651,0.412930541271921,0.4654932495159175,0.5903838174542752,0.7421576375492879
2.0,0.5612956285164376,0.4889157421660767,0.4361427126743318,0.7890575620902777,0.48815672307098495,0.4878721031280175,0.7681985547882199,0.5213969477293106,0.4818887009093286,0.3982408501639298,0.4642956366243895,0.5773528461527497,0.543059298677563,0.8989583401364754,0.7993254451638733,0.5770406314180193,0.6426532672453403,0.4357474074978776,0.4219298903825743,0.4495177602328329,0.5642151339377339,0.46753933496176325,0.40478966732016786,0.22579002598503867,0.45342452560868085
1.0,0.40042523785958556,0.7132194228984285,0.7423185668719101,0.811784227041821,0.5841221289984246,0.39875784414016713,0.5356860278169379,0.7141815265410024,0.2627933717877795,0.6872899527601625,0.21250607800955829,0.6590593056249388,0.6661246355034578,0.061932881171589516,0.6202306686866977,0.46998582083620816,0.25301808776123225,0.3048939863680647,0.6879427934857956,0.5516049581368276,0.9005689488554943,0.7635685461390755,0.7285915673440442,0.18028868271218476,0.7762614896180194
2.0,0.5184894033130487,0.48970359994761975,0.5759655268656069,0.3701340360036908,0.5606890555947104,0.44852856861203516,0.255714512228991,0.41942449130643006,0.46672632191870683,0.45388045862042303,0.46821706029928567,0.5620581708944021,0.4650693400742968,0.12760447356614157,0.17278092009349935,0.46234674908146883,0.4614243430396644,0.48181226483808337,0.42076252725515223,0.6369891445811615,0.549027529708573,0.4382214911863728,0.46013106199053166,0.7390371761440954,0.4977981289581636
1.0,0.6913538139239497,0.5188168599085615,0.42511198820494933,0.9101777836979349,0.5590536375316321,0.2829288549094693,0.4277690868267396,0.6831573532006081,0.5968191311732369,0.7742982403178785,0.3287116758444034,0.6338802019013354,0.46432508256034594,0.5717778601930879,0.9272943393060671,0.8057191261576314,0.7569215015292056,0.4311422406198401,0.7841006690559317,0.6195589640352539,0.43839501982787266,0.25747266372196864,0.6337135323131741,0.4984346002768242,0.6770529154621299
0.0,0.6525318587915397,0.6760053589022238,0.3839735363687193,0.7581725020592112,0.5422917946901769,0.463153374570764,0.6593841184902861,0.1782198330854465,0.2766989325451933,0.42033125849936365,0.786134329069205,0.31841338898709726,0.3669455528569759,0.06551777382914972,0.34496656697409106,0.3798897864586227,0.8214611787148787,0.6612427064685366,0.4313391752248197,0.11538807200464683,0.7661527712008598,0.5417969304527713,0.3490442159763707,0.9218099743209558,0.2865005901568295
1.0,0.6511750486463834,0.42488016975085047,0.4805123391787415,0.730252598753919,0.5578213451223647,0.5872640488969885,0.5990522727712857,0.3257771745006871,0.6068040997928532,0.6048052489348902,0.532263039938522,0.3015259095271381,0.4507314138090777,0.1822740886311184,0.7793989518847053,0.5540694568169428,0.6789486762979634,0.6531954049345898,0.65792811314947,0.8362187577156874,0.5951495307614355,0.38631848353961323,0.383536830859452,0.3808380342353087,0.6339690317797508
2.0,0.6204103650501976,0.5996219796960561,0.349807569379683,0.1575265234891909,0.6610088032304294,0.4037607629072941,0.5313070512661962,0.7152759770444492,0.4668462738253255,0.5365137451751892,0.4612741415484416,0.6259748722052038,0.4676662473953633,0.2443243696217024,0.28951011291816053,0.37199458533451746,0.5459164125533222,0.5394492055964623,0.7431071930474256,0.6252762989051919,0.7065390922874076,0.35857820625568754,0.45612286433955473,0.4676075775631042,0.5689881431161636
0.0,0.44002685203736075,0.516319623368256,0.4665466632883302,0.7097285922033626,0.5028226172473056,0.4201679494710709,0.19208508233766797,0.44918371052452905,0.570804024003944,0.6065937899609892,0.5493461573860704,0.6410318916881742,0.4456600605533441,0.5452399436832481,0.5363452897907719,0.5370852957220278,0.6779596542276145,0.38978151790281174,0.651333962457049,0.6198314049315491,0.5436427058570146,0.520535894619809,0.5837380427741207,0.18918692622950528,0.41557358143625284
2.0,0.6108851321756669,0.4054378302253805,0.5228139886215362,0.3192095887871105,0.5097296633691133,0.5083083354168395,0.141359540131426,0.5909480086055954,0.48092225942608074,0.4855898995198408,0.47984941507250467,0.5766794567405046,0.4452011056295711,0.11686914563797726,0.33819491518013395,0.3757641544716819,0.5628463461091778,0.4397791960192237,0.6905865243328174,0.7916151437857721,0.5885180901477566,0.4744979932556644,0.5562551554153827,0.7670322078323075,0.5779349931693774
0.0,0.4151878857691453,0.4598431586536788,0.38640367511744983,0.48770334263716447,0.608781039778283,0.5905302614601543,0.2052461375891115,0.32444241745924496,0.6463943632136585,0.542164388991802,0.41288763713719673,0.6206219101444783,0.5033537264082918,0.13958079600580628,0.2885300822478359,0.33220405288120175,0.33183488857267074,0.3587734176792785,0.3819693640812058,0.6422630383244223,0.16658940685403595,0.3682023317935352,0.43878202750023904,0.35162470924994815,0.43513576487197375
1.0,0.3601587992500599,0.6199944442113624,0.8361817776119176,0.5313402893193702,0.7537548023476096,0.44043938588334486,0.14571660326505498,0.4366171548452873,0.343913490689005,0.5015176583508606,0.5813689497984609,0.4591989201618585,0.744608288719555,0.8761550780232742,0.6853404868136829,0.47665361702140036,0.20403594633458727,0.43016381865918396,0.6619157932557999,0.3189337972642982,0.1530019797301128,0.7537429672012049,0.6029336383142848,0.6006392057888121,0.7037239451621264
0.0,0.700364198720435,0.4994073336093023,0.7484084727373745,0.8678123080216166,0.3651955410737761,0.5361565346263245,0.5182949746899905,0.5232023776053651,0.7771420878875545,0.40968249657118216,0.7696443003362792,0.785353186649759,0.4616414273026351,0.8090693718892739,0.7478618613912833,0.6110347579880647,0.35555987821773605,0.2966932856759462,0.6189112585677915,0.7901001477535486,0.0856019076014507,0.5677966932211997,0.4814670461215385,0.831543134116338,0.4105702791740348
1.0,0.5266063005130303,0.4826780056882736,0.4128926070409916,0.6497897817127987,0.5339278961993107,0.40988415916365006,0.3376316594261093,0.3369680394726049,0.5857057096929866,0.5218226488848335,0.5434311278398708,0.472812551751569,0.5166013393679597,0.37994863243013244,0.3694168556937263,0.42251859491904953,0.528832231699584,0.4716560889266404,0.6375931676817007,0.8012303033040984,0.2089283471108698,0.49059808928421716,0.45380555660615635,0.2380376801895924,0.4466774879469575
1.0,0.48116764716436244,0.6551308143446065,0.3359716766219647,0.48283761038167217,0.6751475033303698,0.5598473148800491,0.7593962344355552,0.5298482767157946,0.739695282236634,0.5519507232347937,0.2468938003207472,0.31975309755521725,0.4520587761759873,0.599004205166034,0.7425513703831276,0.4396819751854617,0.6312963830098997,0.6290284444282515,0.3874235291534144,0.8828358532083072,0.6296207705382256,0.6843971831664187,0.5120044622308013,0.6961559971832554,0.6588579449799971
